pixels,pixel_max_d2fdlnλ2,chunk_id,fit_min_λ,fit_max_λ,fit_λc,fit_depth,fit_σ²,fit_a,fit_b,fit_covar,fit_χ²_per_dof,fit_converged,λ_near_center,f_near_center,dfdlnλ_near_center,df2dlnλ2_near_center,λ_min_flux,dfdlnλ_min_flux
4717:4762,4739,19,6143.058425949484,6143.572782652111,6143.31174141665,0.005832419719496679,0.054466131676711334,1.1212063536882928,0.006262278664970332,[0.10446523326654213 -0.040093814247320836 15.674926637957471 20.677290568386788 -0.0036735769317963437; -0.04009381424734817 4.872547925226584 -11.195655831473008 -13.934007487553675 0.3635198508868693; 15.674926637957501 -11.195655831469026 2358.932496006127 3104.679843987523 -0.9380685878895667; 20.67729056838683 -13.93400748754857 3104.679843987524 4129.132654388298 -1.166968713825216; -0.0036735769317983815 0.363519850886869 -0.9380685878898634 -1.166968713825596 0.027909813410632915],7.399028895945837e-6,true,6143.309889226324,1.114712283473887,363.1960492929999,2613.2538370631883,6143.170906918466,363.13692804333766
5006:5054,5029,19,6146.361738995236,6146.910386144703,6146.622174900458,0.0008107137402249598,0.05807126692945836,1.1471360340587358,0.005588960655476995,[0.07146129787320411 0.06321298187397772 74.97087837782468 100.38650486570594 -0.0010133125512427864; 0.06321298187306734 234.89956990345644 -1535.1070719268168 -1912.8704750873953 2.253033488177377; 74.9708783778309 -1535.1070719258569 89640.04652332613 118768.42789503996 -16.447388511042043; 100.38650486571368 -1912.8704750861089 118768.42789503933 159364.22387720653 -20.48902344249376; -0.0010133125512515224 2.2530334881773566 -16.447388511051113 -20.489023442505932 0.022287651379079503],7.898723491501429e-7,true,6146.624632421022,1.1462319667510017,345.4199087932097,351.4781808797771,6145.641868973435,345.3637076183507
5247:5295,5271,19,6149.11640489152,6149.665052040987,6149.394418118021,0.00198427983005008,0.061465662998421294,1.1650820264007373,0.005761969927464145,[0.1048369532895765 0.4772063285806425 43.18737296629375 56.768366879910175 0.011202549252189626; 0.4772063285807075 42.45963912877507 82.2118607787758 101.10717823715147 0.9494183117030285; 43.18737296629357 82.21186077874881 18126.56214736329 23798.532642651648 2.065883181687335; 56.768366879909955 101.10717823711639 23798.53264265165 31578.089090185622 2.5420777601898803; 0.011202549252191076 0.9494183117030282 2.0658831816879375 2.5420777601906632 0.02185296278983852],7.773102525138497e-7,true,6149.390728466254,1.1627639369477758,352.4818433398847,833.3047969552039,6148.96773576943,352.42452156893387
5375:5417,5397,19,6150.579463956766,6151.059530212549,6150.826659373903,0.0005284165707474029,0.049263696835629756,1.1748377571527682,0.005526766800535018,[0.18613869890570234 5.869801683333996 234.99468302847794 303.47949444213447 0.04586535525693414; 5.869801683334559 616.240618795374 2983.480112208606 3641.078398956775 4.646498203834191; 234.99468302847202 2983.480112207697 342303.59385674325 443461.7891318222 25.061004941504258; 303.4794944421266 3641.0783989556076 443461.78913182183 580115.9464651288 30.589895199462624; 0.04586535525693833 4.6464982038341835 25.061004941511083 30.589895199471393 0.03597031565188341],6.383413799081416e-8,true,6150.830927233605,1.1742546623159622,351.1945854207448,273.4462106122174,6149.546599377554,351.1374823625765
5583:5626,5605,19,6152.956934937791,6153.448431342522,6153.208572899836,0.0018806118025561074,0.050627025919167054,1.189273644893235,0.005769496307787842,[0.13264531085899867 0.7069677217893844 56.18100451405687 73.3211447430776 0.019585466719187476; 0.70696772178929 45.6407949532627 174.2362059480762 213.70154582477457 1.1862786832943082; 56.181004514057165 174.23620594811746 24182.67171765603 31542.468056662572 5.064137350874363; 73.32114474307804 213.70154582483065 31542.468056662598 41560.10495017062 6.212722268210595; 0.01958546671918504 1.1862786832943093 5.064137350873295 6.212722268209142 0.03169164463176821],7.666751798980326e-7,true,6153.2083982146305,1.1870608057824348,367.42266280956795,958.4470386880826,6152.825046137804,367.36294857840005
196:243,220,20,6152.944330353059,6153.486838840434,6153.216964734372,0.0013077754619265443,0.053936996830549984,0.8668107657711688,0.00375251351818945,[0.051246406206449754 0.37005734485029507 43.235502120527265 58.629531057390174 0.0061309999184722234; 0.37005734485033737 90.97993324701613 64.57935505234313 81.00374550834952 1.4658814203881148; 43.235502120527144 64.57935505230853 37206.35859196313 50325.60397780918 1.187381687329778; 58.62953105738996 81.00374550829292 50325.60397780916 69019.40265646664 1.4909528392369091; 0.006130999918472901 1.4658814203881145 1.1873816873303316 1.4909528392378208 0.02448690169505482],8.022646017066417e-7,true,6153.221355963633,0.8657006252562524,179.01000664991923,455.0114434836896,6152.827937272271,178.98091364005953
724:772,749,20,6159.038893785702,6159.592945006852,6159.323022940753,0.0021892813441877802,0.05971395475478112,0.8775174877952143,0.004332395067341473,[0.06643810924715837 0.4420231123308369 33.06105877165035 43.99453550030055 0.011982383885417397; 0.44202311233079683 41.544885904428575 146.09929532135743 181.9436926943984 1.0408717420704843; 33.06105877165041 146.0992953213763 16605.3989319995 22068.476923981798 4.127307824967318; 43.99453550030064 181.9436926944245 22068.4769239818 29684.154939936532 5.140991199185384; 0.011982383885416401 1.040871742070485 4.127307824966847 5.140991199184733 0.026914593232644574],1.9682365013312536e-6,true,6159.327462130051,0.8756271079814599,211.0555232710482,708.2982626920282,6159.029486638104,211.0212564407899
1110:1159,1134,20,6163.494389022446,6164.059982977369,6163.772762554282,0.014792625164000402,0.06497201819500356,0.8877292527358258,0.005573312144015619,[0.07495607360151094 -0.025050444493299295 5.542140080374536 7.397173497746999 -0.004586273938791296; -0.025050444493301422 1.0349557200397226 -2.242802200033387 -2.821791411516729 0.16465080132500662; 5.542140080374538 -2.2428022000332817 410.18465019419347 546.2757089078724 -0.4014823895698568; 7.397173497747 -2.8217914115165286 546.2757089078722 735.3993431171814 -0.5048902829984457; -0.004586273938791633 0.16465080132500662 -0.40148238956987325 -0.5048902829984776 0.026981988489473394],4.3687176395571656e-5,true,6163.771414633021,0.8746833359969666,248.61120920512704,4504.677214037489,6163.716225060629,248.57087475637746
1237:1287,1262,20,6164.960316211737,6165.537452900435,6165.254010577832,0.0035386372121219336,0.0976798992836351,0.8999738058620206,0.006548645739118795,[0.32359104074767364 0.9610623567093057 98.69816451756755 119.65458345529164 0.02827136945559343; 0.9610623567086098 65.41003466940086 179.28537997408986 207.42124516500536 1.833777445452712; 98.69816451756883 179.28537997430612 30315.15025125466 36747.62556086994 5.439917996995373; 119.6545834552932 207.42124516526746 36747.62556086994 44744.44337772963 6.295689037136257; 0.02827136945557398 1.8337774454527151 5.439917996989321 6.295689037128922 0.05212863191861615],5.510583874488921e-6,true,6165.248884556086,0.896762018616129,308.45609590164577,767.1693328941353,6164.846814136067,308.4060628599649
1391:1430,1410,20,6166.7378972129245,6167.188063830109,6166.958121030896,0.0006414788992009912,0.041875251259429605,0.9071118848445786,0.0030210500832097546,[0.09674141834232254 0.24997195834207986 162.36785185326417 213.3853481729132 0.001382133911086862; 0.24997195834228048 451.9284287801651 -1682.5574051738429 -2077.2198637209467 4.807691476649712; 162.3678518532632 -1682.557405174186 282471.8600797384 369868.1745170543 -20.073120345443428; 213.38534817291207 -2077.2198637214024 369868.1745170545 489428.1430006138 -24.778490945430143; 0.0013821339110889987 4.807691476649715 -20.073120345439783 -24.778490945425304 0.0526224145518374],3.585494780918907e-8,true,6166.95720915463,0.906534519267429,146.71659916546574,293.19010062405493,6166.456794581105,146.69280744012488
1481:1526,1503,20,6167.77674325258,6168.296166272407,6168.034223916143,0.0020533659283387276,0.05357943044824204,0.9110926372242966,0.005367566381021823,[0.07540879602752022 0.10848947673765963 39.27306506742373 52.13823920883136 0.002480926260572865; 0.10848947673770527 44.368389757316976 -57.31799871681193 -71.78056620164897 1.164645798784004; 39.27306506742361 -57.31799871683688 20760.691156868124 27489.016438400246 -1.6983884681310855; 52.138239208831195 -71.7805662016799 27489.01643840024 36814.56817361686 -2.1253553955928925; 0.002480926260574064 1.1646457987840044 -1.69838846813043 -2.125355395592082 0.031528119364993674],9.520200221257641e-7,true,6168.0306833956065,0.9092219950636038,256.4823043979504,761.5823060926225,6167.693907839838,256.4407207353833
1841:1882,1858,20,6171.932127411201,6172.405379495933,6172.132965078312,0.0017245704761104726,0.05503825933936164,0.9268589165129995,0.006400574604798263,[0.1607601535613274 -3.9880534725337173 114.12335406401006 139.5029673582101 -0.1035656427969469; -3.9880534725340167 235.69756220283077 -3348.9305906349095 -3885.1578064646183 5.806986003331357; 114.12335406401115 -3348.930590634734 82997.52939447916 100562.1923673476 -85.8158855439352; 139.502967358211 -3885.1578064643836 100562.19236734726 123010.26538006664 -99.46355419710332; -0.10356564279695406 5.806986003331339 -85.8158855439393 -99.46355419710882 0.14489188118065702],4.0831285087520666e-6,true,6172.128353885358,0.9252465741288685,309.7815055694248,647.3896460263396,6171.6498452971055,309.73131323759156
2076:2125,2101,20,6174.644669848079,6175.210263803002,6174.931105491585,0.0025134820368660515,0.0628651774325947,0.9398422857856694,0.004411431740166989,[0.07128399471353158 0.25628531269668287 29.151337059976385 38.75053945606236 0.007467181544975284; 0.2562853126966757 30.59738617826704 54.12246573422019 67.1816943825835 0.8368379765283253; 29.151337059976388 54.122465734222715 12016.35964659403 15944.832323833403 1.6716772715539632; 38.75053945606236 67.18169438258701 15944.832323833398 21404.96704474892 2.076029471937145; 0.007467181544975085 0.8368379765283253 1.6716772715538941 2.0760294719370482 0.02361319665415728],2.6882659347486234e-6,true,6174.933238192427,0.9375050987072648,227.13338508945048,837.1780931749389,6174.6619298687365,227.09660114924267
2254:2299,2277,20,6176.699276459841,6177.218699479668,6176.962943514373,0.0008384070873906962,0.054748781974498055,0.9497717011280493,0.0048474604368436815,[0.09627429103544932 1.7860707634487412 108.73732169976077 142.96255291921366 0.01953715073327572; 1.7860707634490027 276.79714363774826 636.198692642987 784.0144438924699 2.923326220309423; 108.73732169975929 636.1986926426689 130723.14383702417 171809.74979777617 7.557026189556982; 142.9625529192117 784.0144438920543 171809.74979777614 228267.00908037237 9.316516391003317; 0.01953715073327847 2.9233262203094204 7.557026189560335 9.316516391007701 0.03179591405148259],1.7495509332550395e-7,true,6176.964759336642,0.9489900567553915,249.3944242920944,319.97077076861416,6176.185330566655,249.3540468300207
2378:2428,2402,20,6178.130575447811,6178.707712136507,6178.40983758581,0.001606645758042835,0.06309971317707941,0.9560980616244501,0.0046683302087568235,[0.05815350655704939 -0.13702485088254157 37.500726519211405 50.3577119012172 -0.003356069124115866; -0.13702485088247873 69.13848841625466 -286.663875767754 -359.8482207625426 1.1939322379209474; 37.50072651921123 -286.6638757677938 24774.126978297827 33110.25022948383 -5.58709074371105; 50.357711901217 -359.8482207625957 33110.250229483856 44824.78678583673 -7.011732845059707; -0.003356069124114776 1.1939322379209483 -5.587090743710361 -7.011732845058789 0.02130794618446103],1.2650608089321643e-6,true,6178.407601058385,0.9545625247435454,237.84171222606722,542.8381173114228,6177.969456232808,237.8032152279224
2674:2722,2698,20,6181.547224644899,6182.101275866048,6181.828006543003,0.0017434953944420128,0.06295309991907762,0.9730251266957488,0.005666200826517552,[0.09126301982350873 0.6117776288537193 50.914607904558885 66.82416933708774 0.012293670790502094; 0.6117776288540169 69.28142259904098 134.0176301211452 164.64824901525574 1.330597649779885; 50.91460790455795 134.017630120974 29081.094755224807 38128.24133022904 2.8911830838987305; 66.8241693370864 164.6482490150338 38128.24133022897 50516.71077219944 3.553915962118147; 0.012293670790507793 1.3305976497798828 2.891183083902016 3.5539159621224052 0.026298974914308795],8.157699701689054e-7,true,6181.824250255473,0.9713198641312127,291.4587192165964,602.8044842637257,6181.340745691679,291.41156968499007
3346:3394,3371,20,6189.303941740991,6189.85799296214,6189.5912218367175,0.0010602754725494987,0.058420235296182385,1.0164581561707524,0.008327058113463058,[0.09166240909884744 2.017428191996917 67.9561890780551 90.29426596614849 0.02600940577729192; 2.0174281919966015 146.13948999041259 716.094561522605 893.3316998638385 1.7959577947997483; 67.95618907805748 716.0945615228902 56399.49070905794 75193.75789871013 9.91657853951179; 90.29426596615191 893.331699864224 75193.75789871032 101548.85521029179 12.374318285903067; 0.026009405777288122 1.7959577947997543 9.916578539508308 12.374318285898358 0.02280638766793985],9.27398446386854e-7,true,6189.592510085339,1.0154007569973404,458.13388724618136,409.63263041944543,6188.474108246167,458.0598637491977
3642:3702,3679,20,6192.720590938079,6193.413154964516,6193.145804582057,0.009684377016716412,0.10000000000000002,1.0396688731274062,0.009183403035646694,[0.13197237592869035 1.0119537931785623 11.947108077421895 14.23608085281607 0.07955190487212577; 1.0119537931785665 9.512473655448497 90.30212786913152 103.5537846929081 0.732210937183666; 11.94710807742189 90.30212786913108 1082.9322032355462 1291.4798926668568 7.114687755972426; 14.23608085281609 103.55378469290781 1291.4798926668593 1565.6277395903137 8.138736808584778; 0.07955190487212596 0.7322109371836647 7.1146877559724455 8.138736808584781 0.05702596089787338],0.04012055601872081,true,6193.147672087715,1.0296311432695542,523.2368857488054,2228.249554122599,6192.912852390442,523.1523977253894
4417:4463,4439,20,6201.6662096128875,6202.197175366489,6201.924375921255,0.002679353545917905,0.05613530895580106,1.0940115095074232,0.006041616059486419,[0.08683313018563309 -0.1172577222394926 29.312426050203932 38.879583825205664 -0.004949944213735149; -0.11725772223948333 22.84506371152033 -90.41198974901467 -112.61181525223445 0.7515308309845089; 29.312426050203914 -90.41198974901772 10015.653641695655 13239.05675668344 -3.3425007108909894; 38.87958382520564 -112.61181525223856 13239.05675668344 17700.784268099524 -4.162010777630984; -0.004949944213734842 0.751530830984509 -3.342500710890888 -4.162010777630848 0.02548058698862908],2.4514625926543427e-6,true,6201.920149755915,1.0910799938025195,345.73098876571737,1162.08339867432,6201.622640137277,345.6752416304532
5552:5599,5576,20,6214.767212446318,6215.309720933693,6215.038746076464,0.004239643414049593,0.05825869164837722,1.1867655484125492,0.00528949322537621,[0.09295372686008371 0.05762849267880773 18.016684398333414 23.97418117117833 0.002915607417451628; 0.0576284926788456 8.161253465168594 1.2542540480797704 1.4770292760346238 0.407183510080672; 18.016684398333364 1.2542540480723956 3506.592104801648 4655.845476103897 0.07049475927207638; 23.974181171178277 1.477029276024836 4655.845476103901 6252.81049792802 0.08352665161375841; 0.0029156074174535177 0.407183510080672 0.07049475927244434 0.08352665161424674 0.020955514766620387],5.7206823917113504e-6,true,6215.044238056892,1.181812692714908,363.6375665263586,1936.0547172770318,6214.85641404382,363.5790563939399
116:159,135,21,6214.829333533701,6215.330613174892,6215.055311681515,0.00282535123361062,0.0547761550975868,0.863264962547383,0.004108920875288359,[0.103322611427625 -1.1506368385216261 43.35139014334892 55.31905536411097 -0.047628976512386234; -1.150636838521643 45.966892673651785 -533.3375892443507 -642.9567012996691 1.7542862944403055; 43.351390143348944 -533.3375892443479 18274.255955645895 23224.840255178482 -21.86378813288796; 55.319055364110994 -642.9567012996631 23224.840255178482 29830.82435119693 -26.34396377682235; -0.047628976512386886 1.754286294440309 -21.863788132888075 -26.34396377682258 0.06835416453323122],6.318799042995699e-6,true,6215.050829189111,0.8608321128381993,180.74221893992973,996.6405545101081,6214.869477729829,180.71313714141607
258:306,282,21,6216.484722116238,6217.0442900878,6216.758645505024,0.0017025341159038513,0.06566483033729278,0.8695110772262673,0.003553953645885024,[0.08205727440040453 -0.11875285859994023 54.7482082883284 71.52596808719335 -0.003007472398407158; -0.11875285859987689 89.39037083618841 -264.09116835342365 -325.01699931815904 1.6240342015301654; 54.74820828832826 -264.09116835346504 36930.657358345605 48118.05755999667 -5.366287903385702; 71.5259680871932 -325.0169993182117 48118.05755999668 63321.9830484832 -6.603002465018506; -0.0030074723984060076 1.624034201530166 -5.3662879033849515 -6.6030024650175525 0.030319476296019592],6.822513408706808e-7,true,6216.7645061020185,0.8680562333761516,173.9282436663421,513.223562471534,6216.425612379313,173.90026561050095
365:408,385,21,6217.732092386177,6218.233372027368,6217.970427226602,0.0007576916675391795,0.054271092583581475,0.8737853317777283,0.004258206268925835,[0.09410301609155601 -0.5318806017038433 142.9238782184327 185.41684541505091 -0.007680958539237021; -0.5318806017038271 476.33256419548877 -3450.271384178802 -4204.645422113112 4.744458866812916; 142.9238782184326 -3450.2713841788245 231936.18493653127 298876.05354742217 -37.934958752274206; 185.41684541505086 -4204.64542211315 298876.0535474223 388881.53315151867 -46.220269399453215; -0.007680958539236858 4.744458866812917 -37.93495875227398 -46.22026939945283 0.04844341700398751],1.6489851282671417e-7,true,6217.965245707662,0.8731076263344788,198.57989154848045,272.24941641545547,6217.235841420361,198.54795320017632
612:662,637,21,6220.611535906505,6221.1944192102155,6220.898811342991,0.005000184378629438,0.06767404139665989,0.8743616002854168,-0.000436962000972827,[0.06730060878980401 -0.07978437139134797 15.057055310532093 19.995756069773254 -0.004561660633081633; -0.07978437139134639 9.05731781995715 -17.205095724384236 -21.425772620113214 0.4613675587732865; 15.057055310532093 -17.20509572438459 3370.9859784189775 4466.983640758446 -0.9885690594068386; 19.995756069773257 -21.425772620114003 4466.983640758445 5986.212218855144 -1.2312721031627114; -0.004561660633081551 0.4613675587732866 -0.9885690594068204 -1.2312721031626706 0.024226131267831786],9.902082829696914e-6,true,6220.90297755836,0.870016360458223,-7.05402465509031,1471.8268205614593,6220.907770258532,-7.052890732577344
1438:1506,1488,21,6230.240768083796,6231.033489376841,6230.248894355837,4.8943781111284713e-23,0.10000000000000002,0.9066780840185363,0.003762028408849806,[1.7843211628568684e10 5.231157999390035e12 5.1076478339931e19 1.5728886541826365e19 -7.403583503124997e7; 5.23115799938984e12 1.5336372500781568e15 -6.1145111620976625e22 -1.7415701745169844e22 -2.170534983485806e10; 6.467203382304088e19 -5.715925412502211e22 5.3754906063281597e42 1.4911249772658906e42 -3.543163356145617e20; 2.0204052659785183e19 -1.6103701331573777e22 1.4911249772658825e42 1.0598902321684445e42 -8.903818441384369e19; -7.403583503214487e7 -2.170534983512123e10 -3.542599243404137e20 -8.901961585862399e19 307192.7524253784],0.030752174556962924,true,6230.823651387505,0.9085440617707194,255.79712681525285,254.2643580243551,6229.817623138785,255.75606999935783
1595:1644,1619,21,6232.071021657445,6232.642247295081,6232.350733240657,0.007918774283504997,0.06540965316654812,0.9127153664149432,0.003800466259969557,[0.07341955374344317 -0.05997487826671177 9.94099104342651 13.218192054086613 -0.005790641700022676; -0.05997487826671321 3.5024537480082123 -9.807517710402033 -12.260121967304263 0.2938879344679446; 9.940991043426509 -9.80751771040184 1347.7145300171878 1787.7737658328854 -0.9260421750098482; 13.218192054086618 -12.260121967303917 1787.7737658328865 2398.069300279195 -1.157350250159106; -0.005790641700022789 0.29388793446794453 -0.9260421750098633 -1.157350250159134 0.02541121907299722],2.1381267992333885e-5,true,6232.350805643226,0.9055396011634461,187.23361775145474,2521.524454922755,6232.276551508039,187.20357535830658
1760:1806,1782,21,6233.994536559689,6234.5307891991015,6234.256939952471,0.0024483686210244214,0.05754049252727834,0.9231380804619351,0.004320466652748684,[0.07668701252735975 -0.10280664242366022 33.467358631588105 44.32556624188877 -0.0038867023116807183; -0.10280664242364529 33.778902611011034 -103.85487381783355 -129.23169460184997 0.9907221993545564; 33.46735863158808 -103.8548738178406 14718.783685396826 19437.40523774774 -3.4270349580750272; 44.325566241888744 -129.2316946018591 19437.405237747742 25958.440635888954 -4.263377726807022; -0.003886702311680281 0.9907221993545569 -3.4270349580748207 -4.263377726806755 0.029943755748350998],1.3428518649314044e-6,true,6234.251005213321,0.9208741987602267,205.02537699331518,884.0512615957822,6234.019089502208,204.99248945150552
2159:2205,2183,21,6238.645945323295,6239.182197962708,6238.927919063576,0.0009815672384656227,0.06263005859839396,0.9432324081776475,0.004894765750485012,[0.13741845757112378 3.3741102261387343 129.7459955810982 166.19874530754367 0.0401720665283435; 3.3741102261375993 299.7570279848448 2130.931995743562 2585.3241051021478 3.367766357881101; 129.7459955811038 2130.9319957447715 127689.43857469335 164001.45422396023 26.365355967030204; 166.1987453075513 2585.324105103711 164001.45422396064 212649.8508748213 31.98695247578232; 0.040172066528331045 3.3677663578811265 26.365355967016804 31.986952475764994 0.038761628758883594],3.3487200454239495e-7,true,6238.925729309076,0.9423020514331568,249.95734951707163,337.9674067047332,6238.186139204947,249.91728297724356
2438:2489,2469,21,6241.898434157997,6242.492975127781,6242.250964960696,0.0012166726246427434,0.0678763959290451,0.9584482648249525,0.00617630541446123,[0.1412019180397188 6.076447147569535 89.24358465951168 109.74533822419122 0.0843316042577317; 6.076447147569514 319.8502244105616 3561.979139428418 4213.606136127251 4.32094300051167; 89.2435846595118 3561.979139428438 57768.26236941027 71682.53055600535 50.03798352885855; 109.74533822419127 4213.60613612727 71682.5305560053 90536.5823900576 59.07509072807861; 0.08433160425773151 4.320943000511672 50.03798352885834 59.07509072807843 0.05938639202142441],9.387187829482143e-6,true,6242.259821806297,0.9573425501709018,331.0019687683539,401.2170163795976,6241.434826964964,330.94893928011936
2648:2694,2676,21,6244.346544033579,6244.882796672992,6244.674630624848,0.0008645290273394503,0.08901762364359743,0.9708545544678115,0.004923550819568557,[1.0643084363912774 61.522824972074574 914.0789014714702 1020.9573449587468 0.5107797526988864; 61.52282497209052 4042.882429859893 50158.33038217719 54727.68378399303 33.249672373694665; 914.0789014713824 50158.33038215843 799890.1820482697 900159.4134866986 418.2465766938044; 1020.9573449586062 54727.68378396961 900159.4134866621 1.0206177950269417e6 455.78725897702947; 0.5107797526990091 33.2496723736941 418.24657669395185 455.78725897721455 0.2749479800557132],1.7976313788047303e-6,true,6244.672958683656,0.9700094383983784,261.5720448424103,230.36330412093648,6243.537482502497,261.53015380497226
2774:2818,2798,21,6245.815409958928,6246.328347266193,6246.089575897258,0.0006544154253026169,0.05563167736123961,0.9770867012674826,0.0055856624806947235,[0.1663942440691992 6.875211580448745 198.77473210432672 254.35556930184975 0.06073659450961999; 6.875211580449922 605.4046608925688 5536.973312829201 6736.074413776622 5.096263288403738; 198.77473210431688 5536.973312827384 259877.5288933309 334857.85943374946 51.04756628643715; 254.35556930183603 6736.074413774259 334857.85943374806 436065.49741695507 62.09342848611389; 0.06073659450962947 5.096263288403698 51.04756628645209 62.093428486133355 0.04396975617689052],3.75448324019401e-7,true,6246.0951939447095,0.9764838423179104,301.3032158092849,260.1945567603634,6244.937201942261,301.2549726845978
2932:2979,2956,21,6247.657321198652,6248.20523150414,6247.932734051503,0.004613109396090386,0.06146127829562609,0.9849718824451537,0.0062258140404201565,[0.09008468995322952 0.09342207539863878 19.300042476788132 25.450625183703952 0.005090060668773727; 0.09342207539863542 9.666310717839217 7.412492962640642 9.064164760738421 0.5036064909077264; 19.300042476788132 7.412492962640499 4154.001526806249 5467.74046893128 0.43456218683939946; 25.45062518370393 9.064164760739004 5467.740468931274 7273.105514674747 0.5322198563871194; 0.0050900606687735465 0.5036064909077262 0.4345621868394074 0.5322198563870886 0.027009388569293268],4.86134243161397e-6,true,6247.937105184433,0.9804909485839257,350.10442518360315,1687.1222609445051,6247.7295894439985,350.04838904983427
3043:3087,3062,21,6248.951322132889,6249.464259440154,6249.179490212064,0.0008491124263073996,0.059310374581058756,0.9935309776523302,0.006222198257060465,[0.09919990691015267 -2.2605035953417785 132.30685060425827 168.68678457869075 -0.028223573762191874; -2.2605035953426973 561.6648362252325 -6747.027364615456 -8040.807254554404 6.028519039851368; 132.30685060426512 -6747.0273646143705 203842.38709438712 255425.94454795943 -77.0829016175249; 168.6867845786983 -8040.807254552987 255425.94454795783 323314.04721320415 -91.80672636391122; -0.028223573762201498 6.028519039851339 -77.08290161753605 -91.80672636392585 0.06590758013017667],5.617047249161621e-7,true,6249.172817788299,0.9926524361856365,332.1662751372402,327.68186595333606,6248.1591325354675,332.1131171868575
3468:3515,3491,21,6253.905830214424,6254.453740519912,6254.17672841625,0.005174959140657195,0.06036459832290045,1.0240676417714787,0.006583017574785486,[0.08547162235982919 -0.01292528606926524 15.79867752702861 20.953946417199706 -0.0012117668811134808; -0.012925286069274684 6.930631072319917 -11.093010902301195 -13.891419801771173 0.41020699544192807; 15.798677527028625 -11.093010902299511 2933.0821869184642 3880.842859137369 -0.7396497872377334; 20.95394641719971 -13.891419801768734 3880.842859137366 5191.736035791318 -0.9255457742298374; -0.0012117668811140398 0.41020699544192807 -0.7396497872378331 -0.9255457742299819 0.025019254761711757],5.911294643928946e-6,true,6254.173956534131,1.018792482675163,354.3019599832177,2005.0124262529946,6253.997248422329,354.2453087023547
3612:3659,3636,21,6255.58453412911,6256.132444434596,6255.8624889527655,0.0037506811858848076,0.06018273739598811,1.0355546470146482,0.006393059661448808,[0.08783762169067304 0.19190665188412304 21.84240888983762 28.919935934197365 0.008820139464210678; 0.19190665188409106 12.966558316469643 26.950403508105403 33.332576145335096 0.5569630364584481; 21.842408889837678 26.95040350811314 5469.46909981155 7230.033030511219 1.3042408555138754; 28.91993593419744 33.33257614534614 7230.033030511219 9664.170047007523 1.6140540270137407; 0.00882013946420931 0.5569630364584485 1.3042408555135439 1.6140540270132666 0.02465508792034328],3.6286354338219997e-6,true,6255.86431811489,1.0317148982743896,366.7488453230642,1471.8249685584003,6255.615138454837,366.690219347352
3792:3841,3817,21,6257.682914022465,6258.254139660102,6257.976496521923,0.0033070714133224704,0.060073912609860704,1.047994582524419,0.005947895509687669,[0.06306238331514988 0.25184404171533004 17.35051737360016 23.470003589057445 0.01013730695520735; 0.25184404171534863 13.310124898126245 48.03716061843315 60.562138752563605 0.4912448814607029; 17.350517373600127 48.03716061842806 4814.82285231273 6502.107579107688 2.0125476699244373; 23.4700035890574 60.56213875255662 6502.107579107686 8902.850126211102 2.5380255191239267; 0.01013730695520803 0.4912448814607026 2.012547669924624 2.538025519124184 0.01878039707804723],7.500395206991629e-6,true,6257.974355674321,1.0445459034749698,333.95988773205096,1314.098976011052,6257.7202196512135,333.90652115526717
3950:3982,3966,21,6259.52482526219,6259.897870576564,6259.712841916163,0.0004923081724232241,0.030069201527495714,1.0588976150432101,0.002884652481727707,[0.1689944440424321 2.4145142417477814 305.3544919316529 396.96273431607204 0.028461461386388734; 2.414514241747884 610.3188558116499 1046.2266197406316 1278.0523034360504 7.004425152437512; 305.35449193165203 1046.226619740366 571136.719404532 741645.5585212039 13.43477525182114; 396.96273431607096 1278.0523034357466 741645.5585212037 972313.9968973716 16.416461680101023; 0.028461461386389914 7.004425152437513 13.434775251824208 16.416461680104522 0.08256545287646937],1.797411804610061e-8,true,6259.711347919377,1.0583895327706743,167.5339041136312,359.31469329968485,6259.245088377984,167.50713927823242
3998:4038,4019,21,6260.084393233751,6260.550699876719,6260.3229482985835,0.0013281023722990987,0.045934534819001144,1.0626816711125708,0.007599806368735017,[0.13920815476105616 1.3848856913969563 89.25949343388194 116.18258227532004 0.029347481848460415; 1.3848856913976428 101.74383434071842 395.1110092083017 483.59446535509807 2.057122820365675; 89.2594934338781 395.1110092078252 60026.46032768138 78160.4683055466 8.933603127086538; 116.18258227531479 483.59446535447205 78160.46830554644 102792.63659800196 10.938241379450181; 0.029347481848474195 2.0571228203656675 8.933603127096141 10.938241379462802 0.042742203178858705],1.754489607427748e-7,true,6260.329204221309,1.061342071236642,449.98974308277633,683.009170408995,6259.6703701051965,449.91785973472554
4202:4247,4225,21,6262.462557112888,6262.987152086227,6262.729734574033,0.0015784633271186865,0.055739046226871494,1.079169842635838,0.006058805663369294,[0.10357712474190216 0.7861146684536635 56.78001915025507 74.74937572253565 0.016171910014422884; 0.7861146684535526 69.57858662470528 192.33148625494024 237.21633135309023 1.3601341664639879; 56.78001915025546 192.33148625500326 32041.4161706719 42153.70477621122 4.227119397863892; 74.74937572253623 237.2163313531728 42153.704776211256 56065.20282404156 5.215728650308085; 0.016171910014420723 1.3601341664639885 4.227119397862663 5.215728650306475 0.027383533407829824],5.656335242109564e-7,true,6262.730683432595,1.0774897922771902,358.8002683856996,693.7333600231934,6262.213481451168,358.74297467422815
